food_item,calories,proteins,carbohydrates,fats,fibers,sugars,sodium,cholesterol
"TURKEY,SKN,FROM RTL PARTS,FROM DK MEAT,CKD,RSTD",414.0,24.58,0.0,35.03,0.0,0.0,106.0,139.0
"TURKEY,SKN,FROM RTL PARTS,FROM DK MEAT,RAW",380.0,14.35,0.0,35.83,0.0,0.0,78.0,111.0
"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,RAW",108.0,21.28,0.15,2.5,0.0,0.1,124.0,79.0
"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,RSTD",165.0,27.71,0.0,6.04,0.0,0.0,104.0,128.0
"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",115.0,19.27,0.15,4.12,0.0,0.1,167.0,79.0
"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD",158.0,26.1,0.0,6.0,0.0,0.0,201.0,105.0
"TURKEY,WHL,GIBLETS,CKD,SIMMRD",173.0,26.44,0.0,6.61,0.0,0.0,117.0,521.0
"TURKEY,WHL,GIBLETS,RAW",124.0,18.18,0.07,5.09,0.0,0.0,136.0,333.0
"TURKEY,WHL,MEAT & SKN,CKD,RSTD",189.0,28.55,0.06,7.39,0.0,0.0,103.0,109.0
"TURKEY,WHL,MEAT & SKN,RAW",143.0,21.64,0.13,5.64,0.0,0.07,112.0,72.0
"TURKEY,WHL,MEAT & SKN,W/ ADDED SOLN,RAW",158.0,19.03,0.15,9.1,0.0,0.08,180.0,70.0
"TURKEY,WHL,MEAT & SKN,W/ ADDED SOLN,RSTD",176.0,26.09,0.0,8.01,0.0,0.0,224.0,91.0
"TURKEY,WHL,MEAT ONLY,CKD,RSTD",159.0,29.06,0.0,3.84,0.0,0.0,101.0,101.0
"TURKEY,WHL,MEAT ONLY,RAW",112.0,22.64,0.14,1.93,0.0,0.07,118.0,67.0
"TURKEY,WHL,MEAT ONLY,W/ ADDED SOLN,RAW",105.0,20.87,0.14,2.39,0.0,0.06,194.0,61.0
"TURKEY,WHL,MEAT ONLY,W/ ADDED SOLN,RSTD",140.0,26.61,0.0,3.7,0.0,0.0,223.0,84.0
"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,RAW",114.0,23.66,0.14,1.48,0.0,0.05,113.0,57.0
"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,RSTD",147.0,30.13,0.0,2.08,0.0,0.0,99.0,80.0
"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",102.0,21.54,0.14,1.66,0.0,0.05,206.0,54.0
"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD",127.0,26.97,0.0,2.08,0.0,0.0,238.0,69.0
"TURKEY,WING,SMOKED,CKD,W/SKN,BONE REMOVED",221.0,27.4,0.0,12.41,0.0,0.0,996.0,81.0
"TURKEY,YOUNG HEN,SKN ONLY,CKD,RSTD",482.0,19.03,0.0,44.45,0.0,0.48,44.0,106.0
"TURMERIC,GROUND",312.0,9.68,67.14,3.25,22.7,3.21,27.0,0.0
"TURNIP GREENS,RAW",32.0,1.5,7.13,0.3,3.2,0.81,40.0,0.0
"TURNIP GRNS&TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",34.0,2.99,4.74,0.38,3.1,0.95,255.0,0.0
"TURNIP GRNS&TURNIPS,FRZ,CKD,BLD,DRND,WO/SALT",35.0,2.99,4.85,0.38,3.1,1.07,19.0,0.0
"TURNIP GRNS&TURNIPS,FRZ,UNPREP",21.0,2.46,3.39,0.19,2.4,1.59,18.0,0.0
"TURNIP GRNS,CKD,BLD,DRND,W/SALT",20.0,1.14,4.36,0.23,3.5,0.53,265.0,0.0
"TURNIP GRNS,CKD,BLD,DRND,WO/SALT",20.0,1.14,4.36,0.23,3.5,0.53,29.0,0.0
"TURNIP GRNS,CND,NO SALT",19.0,1.36,2.81,0.3,1.3,0.42,29.0,0.0
"TURNIP GRNS,CND,SOL&LIQUIDS",14.0,1.36,2.42,0.3,1.7,2.4992000000000005,277.0,0.0
"TURNIP GRNS,FRZ,CKD,BLD,DRND,W/SALT",29.0,3.35,4.98,0.42,3.4,0.75,251.0,0.0
"TURNIP GRNS,FRZ,CKD,BLD,DRND,WO/SALT",29.0,3.35,4.98,0.42,3.4,0.75,15.0,0.0
"TURNIP GRNS,FRZ,UNPREP",22.0,2.47,3.67,0.31,2.5,2.618,12.0,0.0
"TURNIPS,CKD,BLD,DRND,W/SALT",22.0,0.71,5.06,0.08,2.0,2.99,286.0,0.0
"TURNIPS,CKD,BLD,DRND,WO/SALT",22.0,0.71,5.06,0.08,2.0,2.99,16.0,0.0
"TURNIPS,FROZEN,UNPREPARED",16.0,1.04,2.94,0.16,1.8,1.5832000000000002,25.0,0.0
"TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",21.0,1.53,3.73,0.24,2.0,1.73,272.0,0.0
"TURNIPS,FRZ,CKD,BLD,DRND,WO/SALT",23.0,1.53,4.35,0.24,2.0,2.35,36.0,0.0
"TURNIPS,RAW",28.0,0.9,6.43,0.1,1.8,3.8,67.0,0.0
"TURNOVER,CHEESE-FILLED,TOMATO-BASED SAU,FRZ,UNPREP",235.0,10.24,27.29,9.45,1.6,7.87,598.0,20.0
"TURNOVER,CHICKEN- OR TURKEY-,& VEGETABLE-FILLED,RED FAT,FRZ",168.0,7.87,21.74,5.51,3.1,3.94,276.0,16.0
"TURNOVER,FILLED W/ EGG,MEAT & CHS,FRZ",228.0,7.87,20.67,12.6,0.8,7.87,378.0,31.0
"TURNOVER,MEAT- & CHEESE-FILLED,TOMATO-BASED SAU,RED FAT,FRZ",215.0,9.45,31.89,5.51,0.8,3.94,378.0,20.0
"TURTLE,GREEN,RAW",89.0,19.8,0.0,0.5,0.0,0.0,68.0,50.0
Taan jeera masala sofa,33.0,0.0,8.2,0.0,0.62,8.2,0.0,0.0
Taco Shells,476.0,6.4,63.5,20.914,6.7,1.5,324.0,5.4
Tadka chaach,19.0,40.0,1.5,1.3,5.704,0.0,0.588,0.0
Taka tak - 100g,543.0,7.0,50.0,35.0,10.36,0.5,171.3308,0.6
Taka-tak - Haldiram's,551.0,5.99,55.2,34.06,0.0,1.5,1.369,0.0
Takatak Baked Chilli Cheese - Haldiram's,469.0,7.0,71.0,17.5,2.972,3.5,0.0,3.6
Takatak Chatpata Masala - Haldiram's - 71g,543.0,10.2488,0.1,35.0,0.5,50.0,7.0,0.0
Tandoori Chicken Masala - Everest,214.0,9.0,40.0,2.0,3.5200000000000005,4.552,342.6,3.4
Tarte en or - Herta,8.0,7.4,18.0,9.9,2.8,0.8,38.0,0.0
Tasti Smooshed Wholefood Balls - Berry Cashew & Cacao - 69g,390.0,7.0,62.4,12.2,8.5,48.4,0.022,0.0
Tata Go fit plant protein shake,372.0,72.0,9.6,4.0,3.3200000000000003,0.4,2.28,18.4
Tata Salt - 100g,0.0,0.0,0.0,0.0,0.0,0.0,98.298,0.0
Tata salt - 1kg,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0
Tavuk Salam -,240.0,11.0,4.0,20.0,2.28,0.2,2.5,79.4
TeaCountry Green tea -  - 1,347.0,23.5,63.0,0.1,17.98,1.7,14.0,0.0
Tetley green tea ginger mint,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
The Fluffiest Vegan Pancakes,157.0,3.0,32.0,1.0,1.0,4.0,55.6,0.0
The Laughing Cow Creamy Cheese,236.0,11.0,5.0,20.0,2.28,0.0,0.72,64.2
The Whole Truth Bar Cranberry,235.0,12.0,21.2,11.8,2.2,14.6,442.6,25.6
Thoughtful Kabuki Channa - Namdharis - 500gms,369.0,18.2,66.62,5.01,11.11,2.0,3.8,0.0
Thoughtful Organic Whole Wheat - Namdharis - 1KG,372.0,11.9,76.0,2.26,12.17,8.046,211.0416,0.0
Thumbs up - Coca-Cola,39.0,0.0,9.7,0.0,0.0,0.0,48.4,0.0
Thumbs up - coca cola - 2L,0.0,0.0,10.0,0.0,0.0,3.458,0.0,0.0
ThumsUp,36.0,0.0,9.0,0.0,0.44,9.0,0.0,0.0
Tim tim walnut - kashmir walnut group - 250g,687.0,15.6,11.0,69.10999999999999,4.36,1.512,17.6,31.8
Toastea premium rusk - Britannia - 200g,433.0,23.0,0.0,8.3,80.7,0.0,0.0,16.0
Toasted miller muesli,474.0,9.78,63.3,23.82,4.5200000000000005,20.9,556.0,16.6
Toaster Pastries,370.0,4.1,72.6,5.754,2.3,27.2,361.0,0.0
Tomato,117.0,34.4,21.0,10.1,9.1,18.5,66.0,180.0
Tomato And Anchovy Pasta,755.0,24.0,109.0,22.0,19.0,9.0,13.8,0.0
Tomato Ketchup - 950g,0.17,0.0388,24.7,0.12,1.4,6.6,0.0,0.0
Tomato Ketchup - Maggi - 22,139.0,1.2,33.5,0.0,2.28,30.8,2.565,0.0
Tomato Sauce,133.0,1.1,30.9,0.4,0.6,29.2,1.722,0.0
Tomato pickle,202.0,2.96,11.92,15.86,1.2,3.7,10.531,11.8
Top Ramen Masala - Nissin,452.0,8.2,69.24,15.83,6.319999999999999,1.79,456.6,0.4
Top ramen curry flavour - 5,462.0,8.9,64.6,18.7,0.0,5.1,0.0,4.4
Topp Up,172.0,6.5,25.8,3.0,60.0,15.4,0.25,0.0
"Tortilla chips, yellow, plain, salted",497.0,6.62,67.38,22.33,4.7,1.21,310.0,0.0
Tortillas,218.0,5.7,44.6,3.348,6.3,0.9,45.0,6.4
Treat Cream Wafers,513.0,6.3,67.5,24.2,0.0,41.6,206.6,2.8
Treat Jimjam,483.0,5.0,73.0,19.0,0.936,33.5,0.0,3.6
Tropicana,57.0,0.0,14.4,0.0,2.28,13.5,3.4,0.0
Tropicana - 200ml,49.0,0.0,12.3,0.0,0.0,12.0,0.0,0.0
Tropicana Apple Juice,47.0,0.2,11.5,0.0,0.96,0.0,2.6,0.0
Tropicana Mixed Fruit Juice,59.0,0.0,74.0,0.0,3.809600000000001,70.0,0.0,0.0
"Turkey from whole, dark meat, meat only, raw",108.0,21.28,0.15,2.5,0.0,0.1,124.0,79.0
Twister - Delfi - 320g,5.0,0.19,15.0,0.44,2.0,4.36,1.0,0.0
"UDI'S,GLUTEN FREE,CLASSIC FRENCH DINNER ROLLS",310.0,7.99,55.1,6.4,3.6,9.53,707.0,8.4
"UDI'S,GLUTEN FREE,SOFT & DELICIOUS WHITE SNDWCH BREAD",298.0,5.4,51.15,8.02,5.5,11.3,515.0,10.4
"UDI'S,GLUTEN FREE,SOFT & HEARTY WHL GRAIN BREAD",309.0,7.25,49.09,9.34,4.9,9.81,510.0,6.2
"UDI'S,GLUTEN FREE,WHL GRAIN DINNER ROLLS",329.0,11.8,44.29,11.6,11.2,4.2,507.0,5.2
"USDA CMDTY CHICK,CND,MEAT ONLY,DRND",162.0,27.52,0.0,5.72,0.0,0.0,271.0,83.0
"USDA CMDTY FD,OIL,VEG,LO SATURATED FAT",884.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
"USDA CMDTY FD,OIL,VEG,SOYBN,REFINED",884.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
"USDA CMDTY PEACHES,CND,LT SYRUP,DRND",61.0,0.56,15.65,0.15,0.7,10.61,7.0,0.0
"USDA CMDTY PEARS,CND,JUC PK,DRND",51.0,0.34,12.91,0.19,2.2,8.27,4.0,0.0
"USDA CMDTY PEARS,CND,LT SYRUP,DRND",62.0,0.28,16.21,0.15,1.6,11.22,5.0,0.0
"USDA CMDTY,BAKERY,FLR MIX",400.0,8.47,62.53,12.9,7.1,6.636,1410.0,0.0
"USDA CMDTY,BAKERY,FLR MIX LOW-FAT",361.0,9.07,70.59,4.7,3.5,15.774,1360.0,0.0
"USDA CMDTY,BF,CND",246.0,20.52,0.0,17.57,0.0,0.0,187.0,77.0
"USDA CMDTY,CHICK FAJITA STRIPS,FRZ",135.0,18.56,2.23,5.73,0.0,0.0,799.0,88.0
"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ BROTH",133.0,22.41,0.23,4.69,0.0,0.03,256.0,67.0
"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ H2O",129.0,22.02,0.0,4.58,0.0,0.0,251.0,67.0
"USDA CMDTY,LUNCHEON MEAT,CND",189.0,17.5,1.04,12.77,0.0,0.0,820.0,78.0
"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",55.0,0.41,14.3,0.08,1.2,11.46,6.0,0.0
"USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND",57.0,0.46,14.65,0.1,1.6,11.25,5.0,0.0
"USDA CMDTY,PNUT BUTTER,SMOOTH",588.0,21.93,23.98,49.54,5.7,6.5,476.0,0.0
"USDA CMDTY,PORK,CND",196.0,19.4,0.59,12.95,0.0,0.0,213.0,75.0
"USDA CMDTY,TURKEY TACO MEAT,FRZ,CKD",148.0,16.8,3.03,7.58,0.0,0.0,632.0,71.0
"USDA COMMODITY,BF PATTIES W/VPP,FRZ,CKD",247.0,15.64,7.89,16.94,1.4,10.260000000000002,66.0,38.0
"USDA COMMODITY,BF PATTIES W/VPP,FRZ,RAW",225.0,15.21,3.84,16.48,1.3,4.19,55.0,33.0
"USDA COMMODITY,BF,GROUND BULK/COARSE GROUND,FRZ,CKD",259.0,26.06,0.0,16.34,0.0,0.0,95.0,89.0
"USDA COMMODITY,BF,GROUND,BULK/COARSE GROUND,FRZ,RAW",228.0,17.37,0.0,17.07,0.0,0.0,57.0,69.0
"USDA COMMODITY,CHS,CHEDDAR,RED FAT",282.0,27.2,2.0,18.3,0.0,0.58,725.0,56.0
"USDA COMMODITY,PORK SAUSAGE,BULK/LINKS/PATTIES,FRZ,RAW",231.0,14.95,0.0,18.56,0.0,5.64,507.0,73.0
"USDA COMMODITY,PORK,CURED,HAM,BNLESS,CKD,HTD",149.0,18.84,0.0,7.62,0.0,0.0,1155.0,73.0
"USDA COMMODITY,PORK,CURED,HAM,BNLESS,CKD,UNHTD",133.0,17.44,0.69,6.16,0.0,3.954,1210.0,71.0
"USDA COMMODITY,PORK,GROUND,FINE/COARSE,FRZ,CKD",265.0,23.55,0.0,18.19,0.0,0.0,76.0,105.0
"USDA COMMODITY,PORK,GROUND,FINE/COARSE,FRZ,RAW",221.0,15.41,0.0,17.18,0.0,0.0,58.0,58.0
"USDA COMMODITY,PORK,SAUSAGE,BULK/LINKS/PATTIES,FRZ,CKD",267.0,19.76,0.0,20.26,0.0,2.9,540.0,98.0
"USDA COMMODITY,POTATO WEDGES,FRZ",123.0,2.7,25.5,2.2,2.0,0.3,49.0,0.0
"USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD",212.0,12.69,13.96,11.72,0.0,8.812000000000001,173.0,26.0
"USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD",189.0,11.97,11.85,10.43,0.0,6.732200000000001,167.0,27.0
"USDA COMMODITY,SALSA",36.0,1.5,7.0,0.2,1.4,6.3566,430.0,0.0
"USDA COMMODITY,SPAGHETTI SAU,MEATLESS,CND",48.0,1.2,8.7,0.9,0.62,4.7,590.0,0.0
"USDA COMMODITY,TURKEY HAM,DK MEAT,SMOKED,FRZ",118.0,16.3,3.1,4.0,0.0,1.2,909.0,64.0
Udi'S,310.0,8.0,55.1,6.444,3.6,9.5,707.0,8.4
Unpolished Pulses (Mix Pulses) - Patanjali Ayurved Ltd. - 500g,1.96,0.0,0.0,0.006,23.22,9.83,0.0,0.0
Usda Commodity,400.0,8.5,62.5,10.122,7.1,19.0,1410.0,0.2
"V8 VEG JUC,CA ENR V8",21.0,0.82,4.53,0.0,0.8,3.29,198.0,0.0
"V8 VEG JUC,ESSENTIAL ANTIOXIDANTS V8",21.0,0.82,4.53,0.0,0.8,3.29,198.0,0.0
"V8 VEG JUC,HI FIBER V8",25.0,0.82,5.39,0.0,2.1,3.29,198.0,0.0
"V8 VEG JUC,LO NA SPICY HOT",21.0,0.82,4.53,0.0,0.8,3.29,58.0,0.0
"V8 VEG JUC,LO NA V8",21.0,0.82,4.12,0.0,0.8,3.29,58.0,0.0
"V8 VEG JUC,ORGANIC V8",20.0,0.41,4.53,0.0,0.8,3.29,198.0,0.0
"V8 VEG JUC,SPICY HOT V8",21.0,0.82,4.12,0.0,0.8,3.29,198.0,0.0
"VAN'S,GLUTEN FREE,TOTALLY ORIGINAL PANCAKES",215.0,3.31,40.32,4.55,1.5,4.06,331.0,6.6
"VAN'S,GLUTEN FREE,TOTALLY ORIGINAL WAFFLES",248.0,2.99,40.54,8.22,3.82,1.73,508.0,10.8
VANILLA EXTRACT,288.0,0.06,12.65,0.06,0.0,12.65,9.0,0.0
"VANILLA EXTRACT,IMITN,ALCOHOL",237.0,0.05,2.41,0.0,0.0,0.0,4.0,0.0
"VANILLA EXTRACT,IMITN,NO ALCOHOL",56.0,0.03,14.4,0.0,0.0,14.4,3.0,0.0
"VEAL,AUSTRALIAN,FAT,RAW",509.0,9.91,0.0,52.17,0.0,0.0,44.0,66.0
"VEAL,AUSTRALIAN,RIB,RIB RST,LN & FAT,RAW",201.0,19.6,1.15,13.1,0.0,0.0,76.0,60.0
"VEAL,AUSTRALIAN,RIB,RIB RST,LN,RAW",134.0,21.7,1.4,4.63,0.0,0.0,83.0,58.0
"VEAL,AUSTRALIAN,SHANK,FORE,BONE-IN,LN & FAT,RAW",145.0,19.58,0.0,7.42,0.0,0.0,108.0,65.0
"VEAL,AUSTRALIAN,SHANK,FORE,BONE-IN,LN,RAW",123.0,20.18,0.0,4.65,0.0,0.0,112.0,65.0
"VEAL,AUSTRALIAN,SHANK,HIND,BONE-IN,LN & FAT",144.0,19.78,0.0,7.2,0.0,0.0,95.0,60.0
"VEAL,AUSTRALIAN,SHANK,HIND,BONE-IN,LN,RAW",122.0,20.37,0.0,4.47,0.0,0.0,98.0,59.0
"VEAL,BREAST,FAT,CKD",521.0,9.4,0.0,53.35,0.0,0.0,49.0,95.0
"VEAL,BREAST,PLATE HALF,BNLESS,LN&FAT,CKD,BRSD",282.0,25.93,0.0,18.95,0.0,0.0,64.0,112.0
"VEAL,BREAST,POINT HALF,BNLESS,LN&FAT,CKD,BRSD",248.0,28.23,0.0,14.16,0.0,0.0,66.0,114.0
"VEAL,BREAST,WHL,BNLESS,LN&FAT,CKD,BRSD",266.0,26.97,0.0,16.77,0.0,0.0,65.0,113.0
"VEAL,BREAST,WHL,BNLESS,LN&FAT,RAW",208.0,17.47,0.0,14.75,0.0,0.0,71.0,71.0
"VEAL,BREAST,WHL,BNLESS,LN,CKD,BRSD",218.0,30.32,0.0,9.8,0.2,0.0,68.0,116.0
"VEAL,COMP OF RTL CUTS,FAT,CKD",642.0,9.42,0.0,66.74,0.0,0.0,57.0,73.0
"VEAL,COMP OF RTL CUTS,FAT,RAW",638.0,6.02,0.0,67.83,0.0,0.0,26.0,73.0
"VEAL,COMP OF RTL CUTS,LN&FAT,CKD",231.0,30.1,0.0,11.39,0.0,0.0,87.0,114.0
"VEAL,COMP OF RTL CUTS,LN&FAT,RAW",144.0,19.35,0.0,6.77,0.0,0.02,82.0,82.0
"VEAL,COMP OF RTL CUTS,LN,CKD",196.0,31.9,0.0,6.58,0.0,0.0,89.0,118.0
"VEAL,COMP OF RTL CUTS,LN,RAW",112.0,20.2,0.0,2.87,0.0,0.0,86.0,83.0
"VEAL,CUBED FOR STEW (LEG&SHLDR),LN,CKD,BRSD",188.0,34.94,0.0,4.31,0.0,0.0,93.0,145.0
"VEAL,CUBED FOR STEW (LEG&SHLDR),LN,RAW",109.0,20.27,0.0,2.5,0.0,0.0,83.0,84.0
"VEAL,EXTERNAL FAT ONLY,CKD",540.0,15.28,0.0,53.23,0.0,0.0,103.0,85.0
"VEAL,EXTERNAL FAT ONLY,RAW",503.0,8.85,0.89,51.6,0.0,0.0,89.0,86.0
"VEAL,FORESHANK,OSSO BUCO,LN & FAT,CKD,BRSD",182.0,27.94,0.11,7.77,0.0,0.0,90.0,92.0
"VEAL,FORESHANK,OSSO BUCO,LN,CKD,BRSD",157.0,29.12,0.0,4.51,0.0,0.0,90.0,92.0
"VEAL,GROUND,CKD,BRLD",172.0,24.38,0.0,7.56,0.0,0.0,83.0,103.0
"VEAL,GROUND,CKD,PAN-FRIED",215.0,25.83,1.51,11.78,0.0,0.0,146.0,77.0
"VEAL,GROUND,RAW",197.0,18.58,0.0,13.06,0.0,0.0,103.0,49.0
"VEAL,LEG (TOP RND),LN&FAT,CKD,BRSD",211.0,36.16,0.0,6.33,0.0,0.0,67.0,134.0
"VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,BREADED",238.0,27.29,9.91,9.18,0.3,0.57,454.0,112.0
"VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,NOT BREADED",211.0,31.75,0.0,8.35,0.0,0.0,76.0,105.0
"VEAL,LEG (TOP RND),LN&FAT,CKD,RSTD",160.0,27.7,0.0,4.65,0.0,0.0,68.0,103.0
"VEAL,LEG (TOP RND),LN&FAT,RAW",117.0,20.98,0.0,3.08,0.0,0.0,63.0,78.0
"VEAL,LEG (TOP RND),LN,CKD,BRSD",203.0,36.71,0.0,5.09,0.0,0.0,67.0,135.0
"VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,BREADED",216.0,28.41,9.84,6.27,0.2,0.57,455.0,113.0
"VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,NOT BREADED",183.0,33.17,0.0,4.62,0.0,0.0,77.0,107.0
"VEAL,LEG (TOP RND),LN,CKD,RSTD",150.0,28.07,0.0,3.39,0.0,0.0,68.0,103.0
"VEAL,LEG (TOP RND),LN,RAW",107.0,21.28,0.0,1.76,0.0,0.0,64.0,78.0
"VEAL,LEG,TOP RND,CAP OFF,CUTLET,BNLESS,CKD,GRILLED",151.0,31.89,0.0,2.63,0.0,0.0,88.0,72.0
"VEAL,LEG,TOP RND,CAP OFF,CUTLET,BNLESS,RAW",107.0,22.07,0.0,2.07,0.0,0.0,86.0,56.0
"VEAL,LOIN,CHOP,LN & FAT,CKD,GRILLED",198.0,28.04,0.16,9.48,0.0,0.0,86.0,79.0
"VEAL,LOIN,CHOP,LN,CKD,GRILLED",159.0,29.75,0.07,4.44,0.0,0.0,85.0,78.0
"VEAL,LOIN,LN&FAT,CKD,BRSD",284.0,30.19,0.0,17.21,0.0,0.0,80.0,118.0
"VEAL,LOIN,LN&FAT,CKD,RSTD",217.0,24.8,0.0,12.32,0.0,0.0,93.0,103.0
"VEAL,LOIN,LN&FAT,RAW",177.0,20.07,0.07,10.07,0.0,0.0,98.0,59.0
"VEAL,LOIN,LN,CKD,BRSD",226.0,33.57,0.0,9.15,0.0,0.0,84.0,125.0
"VEAL,LOIN,LN,CKD,RSTD",175.0,26.32,0.0,6.94,0.0,0.0,96.0,106.0
"VEAL,LOIN,LN,RAW",114.0,21.85,0.0,2.9,0.0,0.0,99.0,55.0
"VEAL,RIB,LN&FAT,CKD,BRSD",251.0,32.43,0.0,12.53,0.0,0.0,95.0,139.0
"VEAL,RIB,LN&FAT,CKD,RSTD",228.0,23.96,0.0,13.96,0.0,0.0,92.0,110.0
"VEAL,RIB,LN&FAT,RAW",162.0,18.86,0.0,9.01,0.0,0.0,89.0,82.0
"VEAL,RIB,LN,CKD,BRSD",218.0,34.44,0.0,7.81,0.0,0.0,99.0,144.0
"VEAL,RIB,LN,CKD,RSTD",177.0,25.76,0.0,7.44,0.0,0.0,97.0,115.0
"VEAL,RIB,LN,RAW",120.0,19.97,0.0,3.89,0.0,0.0,95.0,83.0
"VEAL,SEAM FAT ONLY,CKD",505.0,11.16,2.11,50.17,0.0,0.0,87.0,82.0
"VEAL,SEAM FAT ONLY,RAW",444.0,12.53,0.0,43.75,0.0,0.0,89.0,83.0
"VEAL,SHANK (FORE&HIND),LN&FAT,CKD,BRSD",191.0,31.54,0.0,6.2,0.0,0.0,93.0,124.0
"VEAL,SHANK (FORE&HIND),LN&FAT,RAW",113.0,19.15,0.0,3.48,0.0,0.0,84.0,75.0
"VEAL,SHANK (FORE&HIND),LN,CKD,BRSD",177.0,32.22,0.0,4.33,0.0,0.0,94.0,126.0
"VEAL,SHANK (FORE&HIND),LN,RAW",108.0,19.28,0.0,2.83,0.0,0.0,85.0,75.0
"VEAL,SHANK,LN & FAT,RAW",107.0,19.28,0.0,3.3,0.0,0.0,107.0,63.0
"VEAL,SHANK,LN,RAW",94.0,19.77,0.0,1.64,0.0,0.0,109.0,62.0
"VEAL,SHLDR,ARM,LN&FAT,CKD,BRSD",236.0,33.63,0.0,10.24,0.0,0.0,87.0,148.0
"VEAL,SHLDR,ARM,LN&FAT,CKD,RSTD",183.0,25.46,0.0,8.25,0.0,0.0,90.0,108.0
"VEAL,SHLDR,ARM,LN&FAT,RAW",132.0,19.34,0.0,5.44,0.0,0.0,83.0,82.0
"VEAL,SHLDR,ARM,LN,CKD,BRSD",201.0,35.73,0.0,5.33,0.0,0.0,90.0,155.0
"VEAL,SHLDR,ARM,LN,CKD,RSTD",164.0,26.13,0.0,5.81,0.0,0.0,91.0,109.0
"VEAL,SHLDR,ARM,LN,RAW",105.0,20.04,0.0,2.16,0.0,0.0,86.0,83.0
"VEAL,SHLDR,BLADE CHOP,LN & FAT,CKD,GRILLED",199.0,25.72,0.15,10.57,0.0,0.0,111.0,78.0
"VEAL,SHLDR,BLADE CHOP,LN & FAT,RAW",148.0,18.72,0.03,7.61,0.0,0.0,91.0,62.0
"VEAL,SHLDR,BLADE CHOP,LN,CKD,GRILLED",159.0,27.33,0.0,5.53,0.0,0.0,113.0,77.0
"VEAL,SHLDR,BLADE CHOP,LN,RAW",110.0,19.6,0.0,2.88,0.0,0.0,92.0,60.0
"VEAL,SHLDR,BLADE,LN&FAT,CKD,BRSD",225.0,31.26,0.0,10.09,0.0,0.0,98.0,153.0
"VEAL,SHLDR,BLADE,LN&FAT,CKD,RSTD",186.0,25.15,0.0,8.67,0.0,0.0,100.0,117.0
"VEAL,SHLDR,BLADE,LN,CKD,BRSD",198.0,32.66,0.0,6.48,0.0,0.0,101.0,158.0
"VEAL,SHLDR,BLADE,LN,CKD,RSTD",171.0,25.64,0.0,6.88,0.0,0.0,102.0,119.0
"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD",228.0,32.06,0.0,10.14,0.0,0.0,95.0,126.0
"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,RSTD",184.0,25.32,0.0,8.42,0.0,0.0,96.0,113.0
"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,RAW",130.0,19.27,0.0,5.28,0.0,0.0,91.0,87.0
"VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,BRSD",199.0,33.68,0.0,6.1,0.0,0.0,97.0,130.0
"VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,RSTD",170.0,25.81,0.0,6.62,0.0,0.0,97.0,114.0
"VEAL,SHLDR,WHL (ARM&BLD),LN,RAW",112.0,19.79,0.0,3.0,0.0,0.0,92.0,86.0
"VEAL,SIRLOIN,LN&FAT,CKD,BRSD",252.0,31.26,0.0,13.14,0.0,0.0,79.0,108.0
"VEAL,SIRLOIN,LN&FAT,CKD,RSTD",202.0,25.14,0.0,10.45,0.0,0.0,83.0,102.0
"VEAL,SIRLOIN,LN&FAT,RAW",152.0,19.07,0.0,7.81,0.0,0.0,76.0,78.0
"VEAL,SIRLOIN,LN,CKD,BRSD",204.0,33.96,0.0,6.51,0.0,0.0,81.0,113.0
"VEAL,SIRLOIN,LN,CKD,RSTD",168.0,26.32,0.0,6.22,0.0,0.0,85.0,104.0
